1;1423.7;27825
2;1845.6;36728
3;1822.7;43760
4;1883.3;50214
5;2011.1;55310
6;1882.3;58191
7;2025.5;50674
8;1976.7;48862
9;1994.7;61785
10;1997.3;64911
11;1923;65328
12;2006.1;71118
13;2139.5;66724
14;2088.8;64258
15;2050.8;66850
16;1909;72065
17;2018.3;70129
18;1982.8;76957
19;1977.2;70421
20;2086.2;64240
21;2022.2;78755
22;2102.9;67002
23;2063.5;84475
24;2019.5;70781
25;2022.5;66029
26;2147.9;76800
27;1982;75971
28;2065.3;62273
29;1972.5;73989
30;2121.3;75671
31;2086.1;63949
32;2119.1;62255
33;2128.7;82688
34;1967.4;79400
35;1997.2;69539
36;1979.4;75821
37;1224.3;83450
38;1846.1;82911
39;1212.6;63384
40;1916.9;84245
41;1991.9;96929
42;1232.5;1.0287e+05
43;1968;1.0593e+05
44;1258.7;76773
45;2008.6;97832
46;1956.2;92037
47;1901;73600
48;1976.3;98783
49;1885.3;94261
50;1914;76074
51;2087.4;97317
52;1970.8;96595
53;1900.3;85525
54;1920.1;1.0567e+05
55;1893.3;90096
56;1874.5;1.0638e+05
57;1838.6;86339
58;1794.3;71870
59;1897;68101
60;1891.3;59158
61;1894.4;62422
62;1862.8;60050
63;1865;90115
64;1887.3;92851
65;1851;79358
66;1658.4;88123
67;1732.4;71755
68;1670.1;88604
69;1926.1;89757
70;1831.5;65391
71;1826.9;82630
72;1676.8;70009
73;1853.1;71686
74;1851.9;54735
75;1878.7;62355
76;1912.4;57572
77;1902.4;67096
78;1791.8;78005
79;1765.2;77908
80;1766.2;52270
81;1823.4;66527
82;1875.4;81756
83;1738.7;45586
84;1768.8;71840
85;1728.1;77025
86;1766.2;70121
87;1237.2;96611
88;1631.4;54150
89;1632.8;72663
90;1631.6;56653
91;1681;76570
92;1695.7;57543
93;1714;54693
94;1686.4;50043
95;1749.2;83579
96;1724.4;67487
97;1914.1;48768
98;1891.2;53144
99;1887.7;40239
100;1839.1;41081
101;1905.5;52056
102;1884.1;52760
103;1763;59599
104;1267.9;59494
105;1773.1;55398
106;1795.9;48395
107;1767.7;65059
108;1582.5;49524
109;1714.3;82951
110;1542.3;78013
111;1822.7;76502
112;1622.8;59997
113;1594.6;50137
114;1820.6;42403
115;1588;33811
116;1816.6;58787
117;1603.2;56378
118;1571.1;48254
119;1566.4;40614
120;1565.6;37261
121;1535.6;35168
122;1610.8;36733
123;1569.2;48898
124;1558.1;39766
125;1872.2;54816
126;1814;45515
127;1697.4;35026
128;1578.8;48303
129;2990.6;52313
130;1513.6;23982
131;1500.8;30907
132;1791.7;24343
